Handle,Title,Body (HTML),Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Fly Type (product.metafields.custom.fly_type),Product Format (product.metafields.custom.product_format),Season (product.metafields.custom.season),Spicies (product.metafields.custom.spicies)
scintilla-midge,Scintilla Midge,"<p>The Scintilla Midge is a meticulously crafted fly pattern designed for selective trout in clear water conditions. This diminutive imitation features a refined silhouette that mimics emerging midges and small aquatic insects with exceptional accuracy. The subtle body construction and delicate proportions make it particularly effective during sparse hatches when fish exhibit heightened selectivity. Tied on premium hooks with high-quality materials, the Scintilla Midge delivers the presentation precision demanded by experienced anglers targeting educated fish in technical waters. Its versatility across seasons and water types makes it an essential addition to any serious fly fisher's arsenal.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/scintilla_midge__35498.png?v=1771019702,1,,FALSE,,,Midges,Fly Bars,All Seasons,"Bass
Trout"
scintilla-midge,,,,,,,12,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
scintilla-midge,,,,,,,14,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
scintilla-midge,,,,,,,16,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
scintilla-midge,,,,,,,18,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-red-wd40,Bead Red WD40,"<p>The<span> </span><strong class=""Yjhzub"" data-complete=""true"">Red Bead Head WD40</strong><span> is a powerhouse ""attractor"" pattern that bridges the gap between a midge pupa and a small mayfly emerger. This meticulously handcrafted fly features a slim, tapered red body and a buoyant gray thorax, precisely imitating the shimmering gas bubbles insects use to rise to the surface. The addition of a precision-weighted bead head ensures it sinks rapidly into deep feeding lanes, making it an essential choice for technical tailwaters, spring creeks, and stillwaters year-round. Whether dead-drifted alone, fished on a Euro-nymph rig, or used as a dropper beneath a high-floating dry fly, this versatile midge is a proven ""killer"" for selective rainbow, brown, and brook trout.</span></p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/bead_red_wd40__25890.webp?v=1771019429,1,,FALSE,,,Midges,Fly Bars,All Seasons,"Bass
Trout"
bead-red-wd40,,,,,,,12,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-red-wd40,,,,,,,14,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-red-wd40,,,,,,,16,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-red-wd40,,,,,,,18,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
red-willys-pip,Red Willy's Pip,"<p>The Copper Brassie is a refined micro-nymph that imitates small chironomid larvae and aquatic invertebrates in clear, demanding trout waters. Its copper body provides both weight for rapid depth penetration and a natural coloration that matches naturals found in most quality streams. This slim, weighted pattern excels when fished tight to structure in fast currents and deep runs where trout feed selectively on tiny prey. A year-round staple for technical anglers, it's particularly effective during winter and spring when larger insects are scarce and precision presentation becomes critical.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/willys_pip_red__19647_f2185711-f9d4-4127-bfe6-7df8f291f789.webp?v=1771019306,1,,FALSE,,,Midges,Fly Bars,All Seasons,"Bass
Trout"
red-willys-pip,,,,,,,12,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
red-willys-pip,,,,,,,14,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
red-willys-pip,,,,,,,16,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
red-willys-pip,,,,,,,18,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
copper-brassie,Copper Brassie,"<p>The Copper Brassie is a refined micro-nymph that imitates small chironomid larvae and aquatic invertebrates in clear, demanding trout waters. Its copper body provides both weight for rapid depth penetration and a natural coloration that matches naturals found in most quality streams. This slim, weighted pattern excels when fished tight to structure in fast currents and deep runs where trout feed selectively on tiny prey. A year-round staple for technical anglers, it's particularly effective during winter and spring when larger insects are scarce and precision presentation becomes critical.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/brassie__17036.webp?v=1771019112,1,,FALSE,,,Midges,Fly Bars,All Seasons,"Bass
Trout"
copper-brassie,,,,,,,12,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
copper-brassie,,,,,,,14,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
copper-brassie,,,,,,,16,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
copper-brassie,,,,,,,18,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
red-brassie,Red Brassie,"<p>The Red Brassie is a classic micro-nymph pattern that excels in clear, technical water where trout demand precise imitations. Its slim profile and weighted brass body deliver rapid sink rates essential for reaching feeding fish in deeper runs and fast currents. The red coloration imitates small chironomid larvae and other aquatic invertebrates, making it effective year-round in quality trout streams. This minimalist design produces consistent results when fished tight to the bottom, particularly during winter months and in spring creeks where selective feeding demands accuracy and subtlety.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/red_brassie__26703.webp?v=1771018841,1,,FALSE,,,Midges,Fly Bars,All Seasons,"Bass
Trout"
red-brassie,,,,,,,12,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
red-brassie,,,,,,,14,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
red-brassie,,,,,,,16,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
red-brassie,,,,,,,18,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-pearl-serendipity,Bead Pearl Serendipity,"<p>The Bead Pearl Serendipity is a versatile searching pattern that combines flash and subtle movement to trigger takes from opportunistic trout. The pearl bead creates light-reflecting properties that draw attention in varying water conditions, while the serendipity body offers a natural profile that imitates small nymphs and emerging insects. This pattern's effectiveness lies in its adaptability—equally productive as a dropper or standalone fly across different water types and seasons. A dependable choice when you need a pattern that covers multiple food sources and produces consistent results in uncertain conditions.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/bead_pearl_sere__06998.webp?v=1771018660,1,,FALSE,,,Midges,Fly Bars,All Seasons,"Bass
Trout"
bead-pearl-serendipity,,,,,,,12,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-pearl-serendipity,,,,,,,14,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-pearl-serendipity,,,,,,,16,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-pearl-serendipity,,,,,,,18,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
shuck-midge,Shuck Midge,"<p>The Shuck Midge targets trout during the vulnerable transition between larval and adult stages, when emerging midges are most susceptible to predation. This pattern imitates the pupal shuck—the exoskeleton left behind during emergence—creating a realistic profile that selective fish find irresistible. Particularly effective in slow currents and during calm conditions when trout can inspect offerings closely, the Shuck Midge produces consistent takes when standard midge patterns underperform. An essential pattern for technical anglers fishing midge-rich waters during peak emergence periods.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/shuck_midge__26423.webp?v=1771018578,1,,FALSE,,,Midges,Fly Bars,Winter,"Bass
Trout"
shuck-midge,,,,,,,12,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
shuck-midge,,,,,,,14,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
shuck-midge,,,,,,,16,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
shuck-midge,,,,,,,18,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-green-midge,Bead Green Midge,"<p>The Bead Green Midge is a compact pattern engineered for selective trout targeting small midge larvae and pupae. The bead head provides rapid sink rate and subtle flash that attracts attention in clear water, while the green body imitates naturals found in most trout streams. This minimalist design excels during midge-dominant hatches and in slower, deeper sections where trout feed methodically on small prey. Effective year-round as a dropper or primary pattern, it's particularly valuable during winter and early spring when larger insects are scarce and trout focus on tiny offerings.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/bead_green_midge__93168.webp?v=1771018506,1,,FALSE,,,Midges,Fly Bars,All Seasons,"Bass
Trout"
bead-green-midge,,,,,,,12,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-green-midge,,,,,,,14,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-green-midge,,,,,,,16,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
bead-green-midge,,,,,,,18,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
dark-sow-bug,Dark Sow Bug,"<p>The Dark Sow Bug is a reliable crustacean imitation that targets trout feeding on freshwater sowbugs and scuds in rocky, vegetation-rich environments. Its dark coloration matches naturals found in most quality trout streams, making it an effective choice across varying water conditions. This pattern excels when fished near structure—around rocks, weeds, and debris where sowbugs naturally congregate. A versatile nymph that produces consistent results as a dropper or standalone pattern, particularly in spring and autumn when crustacean activity peaks.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/bd_dark_sow_bug__16923.webp?v=1771018303,1,,FALSE,,,Midges,Fly Bars,All Seasons,"Bass
Trout"
dark-sow-bug,,,,,,,12,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
dark-sow-bug,,,,,,,14,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
dark-sow-bug,,,,,,,16,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
dark-sow-bug,,,,,,,18,,,,,,,,,0,shopify,20,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
atomic-worm,Atomic Worm,"<p>The Atomic Worm taps into a fundamental food source found in virtually every trout water. Bloodworms are a dietary staple for trout year-round, and this pattern delivers proven effectiveness whether deployed as a dropper in hopper-dropper rigs or as part of a double nymph setup. Its deceptively simple design belies its potency—trout respond aggressively to realistic worm imitations, particularly in deeper runs and slower sections. Don't overlook this essential pattern; it consistently produces when more elaborate flies fall short.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/atomicworm_1800x1800_0de5b89d-5b8a-4cdf-b0e2-630aedc6c404.webp?v=1771017906,1,,FALSE,,,Wets,Fly Bars,Summer,"Bass
Trout"
atomic-worm,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
atomic-worm,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
atomic-worm,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
atomic-worm,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
fulling-mills-perdigon-caramel-jig,Perdigon Caramel Jig,"<p>The Perdigon Caramel Jig cuts through fast water with precision, delivering rapid depth penetration when olive uprights are hatching in clear conditions. This pattern accurately imitates the natural nymphs that thrive in turbulent flows, combining realistic coloration with a weighted jig design that reaches feeding fish quickly. Trout and grayling readily take this fly in fast-water environments where traditional patterns struggle to maintain proper depth and presentation. An essential tool for technical anglers targeting selective fish in demanding river conditions.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/9930_1800x1800_be13b185-31f4-48fd-bcea-58fff79eef13.avif?v=1771017720,1,,FALSE,,,Wets,Fly Bars,Summer,"Bass
Trout"
fulling-mills-perdigon-caramel-jig,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
fulling-mills-perdigon-caramel-jig,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
fulling-mills-perdigon-caramel-jig,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
fulling-mills-perdigon-caramel-jig,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
hares-ear-gold-holographic,Hare's Ear Gold Holographic,"<p>Hare's Ear Gold Holographic is a minimalist pattern built for summer reservoir fishing when trout key on surface-feeding opportunities. Its sparse, short dressing creates a subtle profile that mimics emerging insects and small aquatic life, while the distinctive red hot spot head provides a focal point that triggers takes. Equally effective fished in the surface film or worked on the hang with a sinking line, this versatile fly adapts to changing conditions and feeding behaviors. An essential addition to any reservoir angler's box during peak season.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/2491_1800x1800_1a121f65-ccfa-4eb2-b23c-c820095d55a3.webp?v=1771017577,1,,FALSE,,,Wets,Fly Bars,Summer,"Bass
Trout"
hares-ear-gold-holographic,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
hares-ear-gold-holographic,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
hares-ear-gold-holographic,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
hares-ear-gold-holographic,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,3,,TRUE,TRUE,,,,,,,,,,,,,,,
rozas-violet-jig,Roza's Violet Jig,"<p>Roza's Violet Jig is a refined CDC jig variant that delivers enhanced naturalism in clear, deeper river systems. The violet hue paired with responsive partridge legs creates an irresistible profile that trout and grayling find difficult to refuse, particularly during warm-water periods when fish become selective. This modified design bridges the gap between traditional CDC patterns and modern jig construction, offering superior presentation and movement. An excellent choice for technical anglers targeting educated fish in demanding conditions where subtlety and precision matter most.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/9951_1800x1800_b2e0c932-6ef6-4822-9929-7201823bbc7e.avif?v=1771017493,1,,FALSE,,,Wets,Fly Bars,Summer,"Bass
Trout"
rozas-violet-jig,,,,,,,12,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
rozas-violet-jig,,,,,,,14,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
rozas-violet-jig,,,,,,,16,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
rozas-violet-jig,,,,,,,18,,,,,,,,,0,shopify,100,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,
pike-leech,Pike Leech,"<p>The BTB Tequeely is a sophisticated saltwater pattern that combines proven design principles with refined construction. This fly excels at imitating baitfish and small prey species, making it effective across a range of predatory fish. Its balanced profile and natural movement in the water create lifelike action that triggers confident strikes. Whether fishing flats, channels, or deeper structure, the Tequeely delivers the versatility and reliability serious saltwater anglers depend on for consistent results.</p>",Fly Bars,,TRUE,Size,10,,,,,,,,,0,shopify,100,deny,manual,8,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0810/7347/1709/files/c7c149_7d167beee2134c0d8d651e8bf6f171c7_mv2_1800x1800_e6770e5b-a7fb-49b3-8c6d-6670d308b43d.avif?v=1771017204,1,,FALSE,,,Streamers,Fly Bars,All Seasons,"Bass
Trout"
